,0
6114,"FOXM1,REST"
6115,"CTCF,SIN3B"
6116,"SPI1,SIN3A"
6117,"HDAC3,ZNF407"
6118,"HCFC1,USF1"
6119,"RB1,GATA1"
6120,"RCOR1,NR3C1"
6121,"MCM7,EP400"
6122,"HDAC2,STAT5A"
6123,"ZNF639,HDAC1"
6124,"E2F1,SMARCE1"
6125,"SUZ12,DNMT1"
6126,"NFYA,TAF9B"
6127,"ZNF263,TCF7L2"
6128,"EP400,SIN3B"
6129,"C11orf30,SIN3A"
6130,"TRIM28,CBX3"
6131,"E2F1,MGA"
6132,"HDAC3,ZFP91"
6133,"YBX1,GATA2"
6134,"HDAC1,BACH1"
6135,"UBTF,FOXA1"
6136,"ATF1,ATF4"
6137,"E2F6,BMI1"
6138,"EP400,HDAC1"
6139,"HDAC3,MAFK"
6140,"MTA1,FOXK2"
6141,"THRAP3,RBM14"
6142,"MYNN,LEF1"
6143,"BRD4,CCNT2"
6144,"TAF7,TBP"
6145,"THRA,CTCF"
6146,"ZC3H11A,FOXM1"
6147,"MNT,SIN3A"
6148,"PML,SP1"
6149,"HDAC6,SMAD1"
6150,"JUN,FOS"
6151,"MTA2,L3MBTL2"
6152,"NCOA4,THRA"
6153,"NR2F1,FOXM1"
6154,"SMC3,GTF2B"
6155,"CBX1,ZNF280A"
6156,"LARP7,DDX20"
6157,"HLTF,GATA1"
6158,"PML,ATF2"
6159,"POLR2A,TEAD4"
6160,"ZBTB8A,EHMT2"
6161,"SP1,GATA1"
6162,"HLTF,BRD4"
6163,"NCOA2,NR2F6"
6164,"MIER1,KDM1A"
6165,"CBFA2T3,CEBPB"
6166,"SMARCC2,SMAD5"
6167,"ATF2,NFYA"
6168,"HDAC1,UBTF"
6169,"SMARCE1,NCOA1"
6170,"KDM1A,RNF2"
6171,"SMARCC2,NCOR1"
6172,"RBM25,MCM3"
6173,"SP1,NFYA"
6174,"RLF,KDM1A"
6175,"PHF21A,RCOR1"
6176,"HDAC2,ZKSCAN1"
6177,"DACH1,HDAC2"
6178,"HDAC1,MYC"
6179,"NKRF,HDGF"
6180,"KAT8,RBBP5"
6181,"NR2F1,PRDM10"
6182,"ATF2,HDAC6"
6183,"GTF2B,ZNF143"
6184,"MCM2,EP300"
6185,"DDX20,CDC5L"
6186,"SMAD5,GATA1"
6187,"HDAC3,MYC"
6188,"NFE2,EP300"
6189,"CDC5L,RBM39"
6190,"EGR1,JUN"
6191,"ATF7,HDAC6"
6192,"MAX,EP400"
6193,"KAT8,MCM2"
6194,"HDAC6,SIN3A"
6195,"HDAC2,MAX"
6196,"ASH1L,MYNN"
6197,"LEF1,ZNF274"
6198,"ARID2,SMARCA5"
6199,"RBBP5,CEBPB"
6200,"HDAC2,ETS1"
6201,"AGO1,TRIM28"
6202,"FOS,SMARCA4"
6203,"DACH1,SIN3B"
6204,"CBX3,SMARCA5"
6205,"FOXM1,RB1"
6206,"KHSRP,FOS"
6207,"HDGF,SRSF1"
6208,"HLTF,CBX1"
6209,"SMARCA4,EP300"
6210,"XRCC5,CSDE1"
6211,"SETDB1,RLF"
6212,"NCOR1,SKIL"
6213,"PML,H2AFZ"
6214,"KLF16,SMARCB1"
6215,"KAT8,BRD4"
6216,"NFYB,MIER1"
6217,"HCFC1,YY1"
6218,"PCBP2,TARDBP"
6219,"TBP,H2AFZ"
6220,"SP1,ZBTB7A"
6221,"BCOR,YY1"
6222,"FOXA1,YY1"
6223,"TAF9B,TBL1XR1"
6224,"NR2F6,E4F1"
6225,"TRIP13,SMARCA4"
6226,"SAFB,HNRNPUL1"
6227,"YY1,NFRKB"
6228,"POLR2A,PTBP1"
6229,"MNT,HDAC2"
6230,"SP1,ESRRA"
6231,"EWSR1,UBTF"
6232,"SIN3B,MAX"
6233,"JUN,NCOA6"
6234,"RBM14,RBM39"
6235,"JUN,KAT8"
6236,"CBX1,SMARCA5"
6237,"SIRT6,ASH1L"
6238,"TBL1XR1,H2AFZ"
6239,"BRD4,SMARCB1"
6240,"MCM3,RBM25"
6241,"MYBL2,EGR1"
6242,"SIRT6,EHMT2"
6243,"HNRNPK,CEBPB"
6244,"MCM2,SMARCA4"
6245,"EP400,E2F6"
6246,"SIN3A,ZNF24"
6247,"TRIP13,MYC"
6248,"TRIM28,TCF12"
6249,"EGR1,EHMT2"
6250,"ZNF274,SETDB1"
6251,"SIRT6,BRD4"
6252,"HDAC2,CTBP1"
6253,"HDAC3,DNMT1"
6254,"HDGF,ZNF274"
6255,"CDC5L,BRD4"
6256,"JUN,SMC3"
6257,"ASH1L,HDAC3"
6258,"ATF2,NCOA6"
6259,"MCM2,RB1"
6260,"ZNF280A,CBX1"
6261,"SAP30,MTA2"
6262,"RAD51,MEF2A"
6263,"ASH1L,NCOR1"
6264,"HDAC6,ATF7"
6265,"ZBTB8A,HDGF"
6266,"EHMT2,POLR2G"
6267,"FOS,NR2F1"
6268,"BCOR,ZFP91"
6269,"H2AFZ,SIN3B"
6270,"UBTF,SMARCA5"
6271,"POLR2A,BHLHE40"
6272,"JUN,MEF2A"
6273,"SMARCA5,RCOR1"
6274,"SMARCA5,SMARCE1"
6275,"ASH1L,ZSCAN29"
6276,"EHMT2,PRDM10"
6277,"RNF2,PHB2"
6278,"ZNF384,BCOR"
6279,"L3MBTL2,HDAC3"
6280,"SIRT6,SIN3B"
6281,"PHF20,HDAC2"
6282,"PML,HDAC2"
6283,"ATF3,CEBPB"
6284,"HDAC3,XRCC3"
6285,"MAX,SMARCA5"
6286,"HDAC6,ZNF143"
6287,"ELK1,ARID2"
6288,"DDX20,SIN3B"
6289,"YY1,SIN3B"
6290,"CEBPB,TRIM28"
6291,"BRD4,RFX5"
6292,"HDAC1,TCF7L2"
6293,"HLTF,XRCC3"
6294,"NR3C1,ATF4"
6295,"ATF7,EP400"
6296,"GATA1,SMARCA4"
6297,"KLF16,HDAC3"
6298,"PHF21A,EHMT2"
6299,"ZNF274,FOXM1"
6300,"BMI1,BRD4"
6301,"CEBPB,CBFA2T2"
6302,"JUN,YBX3"
6303,"SP1,SMARCB1"
6304,"NONO,SIN3A"
6305,"RAD51,HDAC1"
6306,"ZBTB11,BCOR"
6307,"TAF9B,TAF7"
6308,"HNRNPL,FUS"
6309,"MYBL2,SIN3B"
6310,"NFATC3,NFIC"
6311,"EHMT2,ARID3A"
6312,"HDAC3,NR2C1"
6313,"HDAC3,MIER1"
6314,"ZNF184,HDAC3"
6315,"BRD4,NR2F2"
6316,"ZNF316,MYBL2"
6317,"HNRNPUL1,EP300"
6318,"HDAC1,RAD51"
6319,"CBX5,GATA1"
6320,"NFIC,MYC"
6321,"SMARCA4,NEUROD1"
6322,"REST,EP300"
6323,"DDX20,YBX1"
6324,"CTBP1,RBBP5"
6325,"NCOA6,HCFC1"
6326,"PCBP2,EHMT2"
6327,"NR3C1,HDAC2"
6328,"GATA2,AGO1"
6329,"RB1,ZBTB11"
6330,"TCF7,E2F7"
6331,"MITF,FOS"
6332,"SETDB1,ZNF263"
6333,"MLLT1,NFYA"
6334,"POLR2G,SUPT5H"
6335,"POLR2A,HLTF"
6336,"IKZF1,BCOR"
6337,"NBN,ATF2"
6338,"GATAD2B,MTA2"
6339,"ATF7,CBX1"
6340,"TRIM24,HDAC3"
6341,"JUN,ARID3A"
6342,"JUN,MTA2"
6343,"ATF7,CBX3"
6344,"CTCF,EP300"
6345,"RUNX1,SMARCA4"
6346,"KAT8,AGO1"
6347,"SIN3B,TAL1"
6348,"SMARCA5,ARID3A"
6349,"MTA2,E2F1"
6350,"ZBTB7A,ASH1L"
6351,"BRD4,HNRNPLL"
6352,"GATA1,SMARCE1"
6353,"ZNF263,NCOR1"
6354,"CTBP1,RUNX1"
6355,"SIN3A,SMARCA5"
6356,"TBP,HNRNPK"
6357,"MAX,SMARCA4"
6358,"SMARCA5,HDAC1"
6359,"EP300,E2F6"
6360,"POLR2A,TBP"
6361,"RBM25,EP400"
6362,"ESRRA,KLF16"
6363,"FOXK2,TBP"
6364,"ASH1L,NKRF"
6365,"ARID2,JUN"
6366,"SIN3A,UBTF"
6367,"CTCF,SMARCA5"
6368,"SMARCC2,POLR3A"
6369,"SMARCE1,BRD4"
6370,"NCOR1,SIN3B"
6371,"MYBL2,ATF3"
6372,"THRAP3,CDC5L"
6373,"TCF7,SOX6"
6374,"E2F1,BRD4"
6375,"MCM7,SIN3A"
6376,"EWSR1,NCOR1"
6377,"HDAC3,ZKSCAN1"
6378,"NFYB,DNMT1"
6379,"DNMT1,EHMT2"
6380,"ZNF384,BRD4"
6381,"SMAD5,SPI1"
6382,"JUN,ATF3"
6383,"RBM39,HDGF"
6384,"JUN,PHB2"
6385,"CBX3,MEF2A"
6386,"CBX3,BMI1"
6387,"ASH1L,SP1"
6388,"NR2F2,CBX5"
6389,"CDC5L,THRAP3"
6390,"EGR1,NCOR1"
6391,"HDAC2,TCF7L2"
6392,"DACH1,NFIC"
6393,"ESRRA,ZNF263"
6394,"HDAC1,SMC3"
6395,"ZNF280A,ASH1L"
6396,"HNRNPL,SRSF1"
6397,"DDX20,PRPF4"
6398,"ZNF384,HDAC2"
6399,"UBTF,SUPT5H"
6400,"EP300,HDAC2"
6401,"SIN3A,SMARCB1"
6402,"MBD2,HDAC3"
6403,"HDAC3,TBL1XR1"
6404,"TCF7L2,E2F7"
6405,"HDGF,ZNF407"
6406,"JUN,PHF21A"
6407,"FOXK2,SMARCA5"
6408,"NFYB,DPF2"
6409,"POLR2A,CBX3"
6410,"SIN3B,RUNX1"
6411,"POLR2A,CTCF"
6412,"YY1,HDGF"
6413,"HDAC6,NONO"
6414,"ARID1B,SMARCE1"
6415,"SIN3B,HDAC1"
6416,"ZBTB40,SIN3B"
6417,"EHMT2,POLR3A"
6418,"CTCF,HDAC2"
6419,"ZNF282,SETDB1"
6420,"SMARCB1,CEBPB"
6421,"SMARCA4,CDC5L"
6422,"TCF7L2,ETV6"
6423,"SNIP1,THRAP3"
6424,"KDM1A,NR2C1"
6425,"RB1,DNMT1"
6426,"SP1,RAD51"
6427,"MYNN,HDAC2"
6428,"SP1,GABPA"
6429,"BACH1,RBBP5"
6430,"EP400,BRD4"
6431,"EP300,ZBTB5"
6432,"RUNX1,SPI1"
6433,"EHMT2,ZBTB33"
6434,"MTA3,IKZF1"
6435,"HDAC1,NONO"
6436,"ARNT,ESRRA"
6437,"FIP1L1,PML"
6438,"ESRRA,GTF2B"
6439,"YY1,NR2F2"
6440,"EP300,USF2"
6441,"TBL1XR1,ZFP36"
6442,"GATAD2A,MBD2"
6443,"KAT8,HDAC2"
6444,"SMARCA4,RB1"
6445,"JUN,XRCC5"
6446,"SMARCA5,RBBP5"
6447,"KDM1A,SRSF3"
6448,"JUN,TCF12"
6449,"YY1,SETDB1"
6450,"SMARCA4,ZNF263"
6451,"TCF12,TCF7L2"
6452,"HDAC6,CREM"
6453,"SIN3B,SMARCB1"
6454,"GTF2B,MYC"
6455,"SIRT6,BHLHE40"
6456,"AGO1,KAT8"
6457,"CDC5L,SMARCA4"
6458,"ZFP36,ARID3A"
6459,"SMARCA4,ZBTB7A"
6460,"RB1,CBX5"
6461,"RBM39,ILF3"
6462,"ASH1L,ATF1"
6463,"RB1,HDAC2"
6464,"ZNF143,HDAC1"
6465,"MCM2,TAF1"
6466,"ZBTB7A,HDAC3"
6467,"TRIM28,HCFC1"
6468,"HDGF,MYNN"
6469,"NFYB,HDAC3"
6470,"HDAC1,RB1"
6471,"HDAC3,FOXK2"
6472,"SIN3B,ZBTB33"
6473,"EP300,ZNF592"
6474,"TRIM28,PCBP1"
6475,"NR3C1,LARP7"
6476,"SIN3A,DDX20"
6477,"RBM39,HNRNPL"
6478,"HDAC6,LEF1"
6479,"CTCF,EP400"
6480,"CDC5L,FOS"
6481,"SMC3,CUX1"
6482,"EP300,SMARCB1"
6483,"L3MBTL2,SMARCA4"
6484,"PHF21A,SMARCC2"
6485,"CBFA2T3,HDAC3"
6486,"NCOA2,THRA"
6487,"LEF1,UBTF"
6488,"HDAC3,KLF16"
6489,"REST,L3MBTL2"
6490,"L3MBTL2,CBX3"
6491,"MXI1,HCFC1"
6492,"HDAC2,CDC5L"
6493,"POLR3A,SMARCA4"
6494,"GATA1,MTA3"
6495,"EHMT2,ZNF316"
6496,"SNIP1,BCLAF1"
6497,"HDAC1,SMARCA4"
6498,"ZNF639,HDAC6"
6499,"CBX1,RAD51"
6500,"HDAC3,L3MBTL2"
6501,"GTF2B,NKRF"
6502,"IKZF1,KDM1A"
6503,"SOX6,TCF7"
6504,"HDAC1,ZNF263"
6505,"SUPT5H,SRSF1"
6506,"EP300,RAD51"
6507,"MTA3,EHMT2"
6508,"ZBTB7A,NR2F2"
6509,"HDAC1,HES1"
6510,"GATA1,ATF1"
6511,"TAF1,BRD4"
6512,"NCOR1,RLF"
6513,"SIRT6,SMC3"
6514,"BCOR,NKRF"
6515,"KDM4B,ETS1"
6516,"PHF20,BRD4"
6517,"FOXK2,MEF2A"
6518,"LARP7,NR3C1"
6519,"ZNF384,EHMT2"
6520,"IKZF1,SMARCA5"
6521,"FOXA1,MGA"
6522,"EP300,KAT8"
6523,"SETDB1,ZSCAN29"
6524,"SMAD5,JUN"
6525,"EGR1,HDAC3"
6526,"MYC,PML"
6527,"SMAD5,RUNX1"
6528,"MCM7,MCM3"
6529,"FOS,ATF3"
6530,"EP300,TAF9B"
6531,"HDAC2,EWSR1"
6532,"ZNF282,HDGF"
6533,"MCM3,MCM2"
6534,"HDAC1,SIN3A"
6535,"MCM2,SMARCC2"
6536,"SMARCB1,JUN"
6537,"LEF1,FOXM1"
6538,"SUZ12,HDAC2"
6539,"TCF7L2,E2F8"
6540,"MYBL2,DDX20"
6541,"E2F7,TEAD4"
6542,"PHF21A,ATF2"
6543,"HLTF,CBX3"
6544,"BRD9,BRD4"
6545,"FOXK2,PRDM10"
6546,"SMARCE1,SMARCA5"
6547,"SPI1,SMAD5"
6548,"HDGF,ZFP91"
6549,"SMAD1,SKIL"
6550,"NCOR1,RUNX1"
6551,"EP300,ZSCAN29"
6552,"MTA1,DNMT1"
6553,"RLF,SETDB1"
6554,"HDAC3,SMARCB1"
6555,"POLR2B,ASH1L"
6556,"HDAC6,ZNF592"
6557,"KDM1A,DNMT1"
6558,"ATF7,MEF2A"
6559,"TARDBP,PCBP1"
6560,"THAP1,EHMT2"
6561,"H2AFZ,PHF21A"
6562,"HDGF,REST"
6563,"MTA2,CDC5L"
6564,"GATA2,SMAD1"
6565,"GTF2B,MLLT1"
6566,"HLTF,MCM7"
6567,"NFE2,MAFK"
6568,"POLR2G,POLR2B"
6569,"EHMT2,ZNF592"
6570,"RB1,FOXK2"
6571,"HNRNPL,THRAP3"
6572,"SMARCA5,ZBTB11"
6573,"TRIP13,POLR2A"
6574,"SIN3A,PRDM10"
6575,"SIN3A,CEBPB"
6576,"SMC3,SIRT6"
6577,"KAT8,TRIM28"
6578,"KHSRP,AGO1"
6579,"ARID3A,E2F1"
6580,"GABPA,SMARCE1"
6581,"SMARCE1,ETS1"
6582,"KDM1A,HLTF"
6583,"ZNF274,TRIM28"
6584,"FOS,USF2"
6585,"CBFA2T2,SIN3A"
6586,"SMARCA5,GATA1"
6587,"HDAC2,SUZ12"
6588,"EP300,GTF3C2"
6589,"SP1,LEF1"
6590,"PHF21A,TRIP13"
6591,"CBX3,CBX1"
6592,"MYC,TRIM28"
6593,"HDAC6,EP300"
6594,"SIN3B,PRDM10"
6595,"EP400,EGR1"
6596,"ZBTB7A,SIN3A"
6597,"SAP30,FOXK2"
6598,"NCOR1,SMARCE1"
6599,"JUN,MTA1"
6600,"PHF21A,SMARCB1"
6601,"MBD2,SAP30"
6602,"GATA2,BRD4"
6603,"TAF1,TBL1XR1"
6604,"MBD2,ATF1"
6605,"NR3C1,NKRF"
6606,"ZNF384,NCOR1"
6607,"SP1,EP300"
6608,"IKZF1,TBP"
6609,"MGA,HLTF"
6610,"HDAC2,RAD51"
6611,"HNRNPL,TBL1XR1"
6612,"CBX3,SMC3"
6613,"SUPT5H,HNRNPK"
6614,"POLR2B,GTF2F1"
6615,"CTCF,GATA2"
6616,"CBFA2T3,NCOR1"
6617,"SIN3B,HES1"
6618,"JUN,TEAD4"
6619,"SMARCA4,XRCC3"
6620,"TCF7L2,SMAD1"
6621,"EP300,TBL1XR1"
6622,"BHLHE40,NCOA2"
6623,"EP300,ARID1B"
6624,"HLTF,SETDB1"
6625,"CBX1,L3MBTL2"
6626,"HDAC3,ASH1L"
6627,"H2AFZ,E2F6"
6628,"IKZF1,BRD4"
6629,"RBBP5,SMARCE1"
6630,"MTA3,ATF2"
6631,"GATA1,TAF7"
6632,"RUNX1,RB1"
6633,"HLTF,ARID3A"
6634,"MYBL2,ZNF263"
6635,"MCM3,HLTF"
6636,"TCF7L2,KDM1A"
6637,"NCOR1,ZBTB2"
6638,"ARID3A,HDAC2"
6639,"KHSRP,SIN3A"
6640,"ATF4,ESRRA"
6641,"EP300,HES1"
6642,"SMARCC2,MEF2A"
6643,"E2F1,RAD51"
6644,"SMAD5,TCF7L2"
6645,"TAL1,RUNX1"
6646,"TBL1XR1,KDM1A"
6647,"ZBTB7A,FOXA1"
6648,"ZNF24,BCOR"
6649,"GATA2,RUNX1"
6650,"HDAC1,TARDBP"
6651,"RBBP5,HLTF"
6652,"EHMT2,EP300"
6653,"CTBP1,BCOR"
6654,"NCOA1,ESRRA"
6655,"POLR3A,SRSF1"
6656,"EP300,FOS"
6657,"XRCC5,YY1"
6658,"FOS,BACH1"
6659,"FOS,YY1"
6660,"SIN3B,ZFP91"
6661,"PHB2,NR2F2"
6662,"HLTF,SMARCB1"
6663,"H2AFZ,EP400"
6664,"ZBTB7A,HDAC6"
6665,"CBX5,NR2F2"
6666,"HLTF,CBX5"
6667,"E2F8,E2F7"
6668,"CREM,FOS"
6669,"EHMT2,KLF16"
6670,"FOXA1,NFIC"
6671,"CBX1,GATA1"
6672,"SMARCA4,ATF7"
6673,"ZNF592,SIN3B"
6674,"SIN3A,SMARCE1"
6675,"MIER1,SMARCA4"
6676,"TBL1XR1,TEAD4"
6677,"NFIC,CDC5L"
6678,"SNIP1,RBM25"
6679,"MAX,CCNT2"
6680,"CDC5L,RB1"
6681,"MBD2,EP300"
6682,"COPS2,NR2F2"
6683,"GATA1,MTA1"
6684,"XRCC3,BRD4"
6685,"SMARCC2,EGR1"
6686,"CDC5L,SIN3B"
6687,"L3MBTL2,GATAD2B"
6688,"DPF2,H2AFZ"
6689,"PHB2,ILF3"
6690,"LEF1,FOXK2"
6691,"CBX1,HDAC2"
6692,"CDC5L,FUS"
6693,"POLR2B,KDM1A"
6694,"HDAC1,SKIL"
6695,"HDAC1,GATA2"
6696,"SIN3B,PHF21A"
6697,"H2AFZ,SETDB1"
6698,"MYC,BRD4"
6699,"TAF1,RB1"
6700,"BCOR,ZBTB33"
6701,"XRCC3,SMC3"
6702,"STAT5A,BRD4"
6703,"ZNF184,SETDB1"
6704,"NR2F2,PRDM10"
6705,"NFYB,SMARCA4"
6706,"TCF7L2,HDAC6"
6707,"RB1,TCF7L2"
6708,"TRIP13,RAD51"
6709,"EHMT2,ZBTB11"
6710,"HCFC1,FOXM1"
6711,"SUZ12,CBX5"
6712,"XRCC5,EP300"
6713,"KDM1A,SP1"
6714,"SMARCC2,KDM4B"
6715,"CEBPB,LEF1"
6716,"RUNX1,BMI1"
6717,"FOS,SMARCA5"
6718,"RNF2,KDM1A"
6719,"NONO,MYC"
6720,"HNRNPK,SAFB"
6721,"MYBL2,GATA1"
6722,"EP300,BMI1"
6723,"FOXA1,NR2F6"
6724,"CBX3,AGO1"
6725,"ZNF263,SMARCC2"
6726,"GATA1,FOXM1"
6727,"KDM1A,YY1"
6728,"KDM1A,EGR1"
6729,"HDAC3,CDC5L"
6730,"ARNT,HES1"
6731,"HDAC2,ZBTB40"
6732,"SNIP1,SMAD1"
6733,"MBD2,HDAC2"
6734,"NCOR1,ZNF639"
6735,"NFYB,ARID3A"
6736,"E2F1,HDAC1"
6737,"CBX1,NR2F6"
6738,"ZNF143,LEF1"
6739,"BRD4,NKRF"
6740,"SIN3B,SMARCA4"
6741,"KDM1A,LEF1"
6742,"POLR2A,DDX20"
6743,"SMARCA5,ZNF280A"
6744,"EGR1,HDAC2"
6745,"HDAC1,ETS1"
6746,"CBX5,RB1"
6747,"SMARCA4,RUNX1"
6748,"MTA3,L3MBTL2"
6749,"CEBPB,SMARCA5"
6750,"ZNF263,SMARCA5"
6751,"BCOR,E4F1"
6752,"NCOR1,ESRRA"
6753,"REST,FOXK2"
6754,"FOXK2,THRAP3"
6755,"NR2F1,THRA"
6756,"SMARCC2,SMARCA5"
6757,"AGO1,E2F1"
6758,"RBM25,MYBL2"
6759,"HDAC6,EHMT2"
6760,"SMARCA5,POLR2A"
6761,"FIP1L1,BMI1"
6762,"E2F1,SP1"
6763,"SIRT6,EP300"
6764,"ZNF143,FOXA1"
6765,"MAX,KDM1A"
6766,"POLR2A,SREBF1"
6767,"SMARCA5,SP1"
6768,"ZNF274,BCOR"
6769,"ATF7,HLTF"
6770,"EP300,CTCF"
6771,"FOXM1,HCFC1"
6772,"JUN,GABPA"
6773,"E2F1,HDAC2"
6774,"ZNF143,SMARCA4"
6775,"HDAC6,ZBTB11"
6776,"MCM2,SIN3A"
6777,"TBP,POLR2B"
6778,"PRDM10,BRD4"
6779,"SMARCB1,ZNF263"
6780,"SMARCB1,HLTF"
6781,"GTF2B,ZFP91"
6782,"HDAC3,E4F1"
6783,"SIN3A,ARID3A"
6784,"SMARCE1,RUNX1"
6785,"E4F1,ZC3H8"
6786,"ZBTB33,SETDB1"
6787,"TAF7,TAF9B"
6788,"HDGF,NKRF"
6789,"CBFA2T2,SPI1"
6790,"NR2F2,FOS"
6791,"MTA1,E2F1"
6792,"GATA2,HDAC6"
6793,"SMARCA5,H2AFZ"
6794,"JUN,FUS"
6795,"CREM,NFYA"
6796,"YY1,GABPA"
6797,"FOXA1,THAP1"
6798,"THAP1,SMARCB1"
6799,"EP300,CEBPB"
6800,"ZBTB2,HDAC1"
6801,"JUN,CBX1"
6802,"ZNF280A,SIN3B"
6803,"SMARCA4,CREM"
6804,"EP400,GATA2"
6805,"NR3C1,RCOR1"
6806,"SIN3B,SP1"
6807,"LEF1,ZNF263"
6808,"BRD4,BMI1"
6809,"NR2F2,NCOR1"
6810,"BMI1,XRCC5"
6811,"ZSCAN29,EHMT2"
6812,"CTCF,AGO1"
6813,"SMARCB1,C11orf30"
6814,"REST,EHMT2"
6815,"HDAC2,EHMT2"
6816,"ZBTB5,HDAC2"
6817,"PHF21A,ZFP91"
6818,"PML,ARNT"
6819,"SP1,SETDB1"
6820,"NCOA1,SMARCE1"
6821,"RB1,TCF7"
6822,"XRCC3,KAT8"
6823,"HLTF,KLF16"
6824,"GATA1,CBX5"
6825,"MBD2,MTA2"
6826,"HDAC1,ARID1B"
6827,"SP1,ETS1"
6828,"EP300,SRSF1"
6829,"E2F6,SUZ12"
6830,"HDAC3,ZNF316"
6831,"STAT5A,CBX1"
6832,"DNMT1,CBX1"
6833,"SAFB,SRSF1"
6834,"YBX1,FUS"
6835,"SETDB1,ZNF316"
6836,"SRSF1,NFYA"
6837,"HDAC3,ATF2"
6838,"HDAC6,MYNN"
6839,"HES1,EP300"
6840,"HDAC3,EP400"
6841,"EP300,BACH1"
6842,"ELF1,RUNX1"
6843,"JUN,RBM39"
6844,"TBL1XR1,JUN"
6845,"SMARCA4,TRIM28"
6846,"ARID2,MEF2A"
6847,"BRD4,SP1"
6848,"EHMT2,SETDB1"
6849,"STAT5A,NR3C1"
6850,"CREB3L1,CREM"
6851,"MBD2,KDM1A"
6852,"HDAC2,ZNF24"
6853,"RB1,CCNT2"
6854,"TBP,HLTF"
6855,"TARDBP,CDC5L"
6856,"FOXK2,CDC5L"
6857,"E2F8,BRD4"
6858,"ZBTB5,BCOR"
6859,"USF1,SREBF1"
6860,"NRF1,TCF7L2"
6861,"RNF2,MAX"
6862,"MXI1,GTF2B"
6863,"HLTF,KDM1A"
6864,"SMARCA5,SMARCC2"
6865,"NFYB,HDAC1"
6866,"ZNF143,MYBL2"
6867,"SP1,E2F1"
6868,"BRD4,CTCF"
6869,"NR3C1,TRIM24"
6870,"TEAD4,TBL1XR1"
6871,"THAP1,HLTF"
6872,"XRCC5,RBM14"
6873,"SIN3B,H2AFZ"
6874,"ESRRA,THAP1"
6875,"HES1,GATA1"
6876,"TBL1XR1,FOXK2"
6877,"ETV6,NR2F2"
6878,"SMARCA4,THAP1"
6879,"SIN3A,SETDB1"
6880,"XRCC5,FOXM1"
6881,"TRIM24,HDAC2"
6882,"MYBL2,SNIP1"
6883,"NCOR1,SETDB1"
6884,"CEBPB,SMARCA4"
6885,"TCF7,BRD4"
6886,"SIRT6,SMARCA5"
6887,"HDAC3,ZSCAN29"
6888,"TBP,IKZF1"
6889,"ZNF592,SMARCA5"
6890,"MCM7,RAD21"
6891,"SETDB1,ZNF407"
6892,"HDGF,ZBTB33"
6893,"USF1,XRCC5"
6894,"NR2F2,HDAC1"
6895,"MTA2,IKZF1"
6896,"NCOA6,TBP"
6897,"ARID1B,NR3C1"
6898,"FOXA1,BHLHE40"
6899,"SP1,DNMT1"
6900,"CEBPB,JUN"
6901,"PML,HDAC3"
6902,"SIN3B,DDX20"
6903,"ETS1,SPI1"
6904,"KDM1A,MYC"
6905,"HCFC1,SIN3A"
6906,"MEIS2,KDM4B"
6907,"E2F1,E2F6"
6908,"HDAC6,ATF2"
6909,"TCF12,RBM14"
6910,"SMARCB1,ELK1"
6911,"SMAD5,HDAC1"
6912,"CTCF,EHMT2"
6913,"HDAC3,ETS1"
6914,"EP300,FOXA1"
6915,"ETS1,JUN"
6916,"HDGF,ZBTB5"
6917,"NR2F6,NCOR1"
6918,"ZNF407,HDAC1"
6919,"SOX6,ZNF274"
6920,"EHMT2,SMARCC2"
6921,"NEUROD1,CBFA2T2"
6922,"CEBPB,SIN3A"
6923,"HDAC2,ATF2"
6924,"ASH1L,ZNF407"
6925,"BRD4,ASH1L"
6926,"NCOR1,NKRF"
6927,"BCOR,ZNF282"
6928,"SMARCA4,MGA"
6929,"SRSF1,EP300"
6930,"SMARCA4,CUX1"
6931,"NFXL1,ILF3"
6932,"ATF7,MYBL2"
6933,"FOXM1,PRDM10"
6934,"ZNF274,SMARCC2"
6935,"SMARCC2,TCF12"
6936,"RBBP5,FOXK2"
6937,"PHF21A,MLLT1"
6938,"TARDBP,TRIM28"
6939,"SMARCC2,TEAD4"
6940,"SPI1,SMAD1"
6941,"SIN3B,MYC"
6942,"DPF2,SMARCA4"
6943,"POLR2G,SMARCC2"
6944,"ZBTB11,HDAC2"
6945,"LEF1,SOX6"
6946,"THRA,HDAC3"
6947,"NR2F1,PHB2"
6948,"NR2F2,NCOA1"
6949,"GATA2,SOX6"
6950,"HDAC2,KLF16"
6951,"NR2F2,DNMT1"
6952,"LEF1,E2F8"
6953,"TAF9B,MLLT1"
6954,"SIN3B,ZNF639"
6955,"SIN3B,CTCF"
6956,"ARNT,JUN"
6957,"RUNX1,SMAD5"
6958,"E2F1,EP400"
6959,"BRD4,SIRT6"
6960,"RLF,EP300"
6961,"BCOR,ZNF407"
6962,"FOXK2,HDAC1"
6963,"RCOR1,SMARCC2"
6964,"EP400,RCOR1"
6965,"THAP1,SIN3B"
6966,"TBL1XR1,HDAC6"
6967,"H2AFZ,BRD4"
6968,"BRD4,SIN3A"
6969,"HDAC3,MYNN"
6970,"PHF21A,MIER1"
6971,"ZEB2,HDAC1"
6972,"ZBTB2,ASH1L"
6973,"E2F7,AGO1"
6974,"ASH1L,GTF2F1"
6975,"HLTF,NFYB"
6976,"FOS,ETS1"
6977,"HNRNPL,EP300"
